Id,ImageId,Malignant,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29
295,IM_000427,0,32.87329020428999,37.62192158639873,0.10556953448734653,-0.02149384197014081,0.02304089957494071,86.0,53.0,43.0,0.6637110779335433,19.425998771554415,230.2996099447844,176.19428464548878,153.0324968079897,25.329407963041643,35.414426862306684,31.244535190726552,117.0,78.0,71.0,255.0,255.0,255.0,5.2122973323430815,22.244174293944106,25.33163479295448,0.2579762692087637,0.4894612057774752,0.625265310270568,0.6427259397739185,0.6828375262715277
296,IM_000225,1,13.573440133719592,30.946066117953077,0.09501512223533326,-0.0012464158296678909,0.030394679376218762,14.0,16.0,14.0,0.7750626836397444,16.655144539336053,153.77989787691482,126.18191154451569,101.86056935539601,11.19567143477474,17.732839471341485,23.562559320696288,66.0,29.0,3.0,242.0,209.0,178.0,1.8849511211119927,29.21304980302309,11.19567143477474,0.2612438195083383,0.29407010183526383,0.4712646808560229,0.3304181340178284,0.2997054714022023
297,IM_000432,1,29.17051269219702,34.63819419249102,0.1238372395052317,-0.010532280973779451,0.03896363214955845,69.0,31.0,31.0,0.611318241675913,18.207706179488664,211.94548422060902,170.77940991127244,132.39637527727365,15.590577506210792,27.82299798010231,33.303714154070896,106.0,43.0,0.0,254.0,232.0,213.0,2.0205193205271725,29.476059016876555,15.590577506210792,0.3551889449001513,0.7440903674053063,0.4911615183727122,0.4430694958791399,0.4501324108062334
298,IM_000191,0,23.823995799985,31.27905456805203,0.2514227223389396,-0.009193811854298515,-0.012019547460523805,101.0,74.0,7.0,0.3949501452885448,18.47376849669046,86.11667577852528,68.71029945248054,68.64991072174,36.56293192083096,35.13603559274078,35.25536653474181,17.0,20.0,16.0,184.0,180.0,217.0,26.831986885491037,33.412671673452806,36.7694269034656,0.1330511397635404,0.13929129619045127,0.1505239669688466,0.1990965498041917,0.35434808018050395
299,IM_000360,0,29.242570977530942,41.386521835150546,0.08380881818159952,-0.0038953489465373132,0.03392366560689819,39.0,18.0,12.0,0.6808009119462027,16.86457569744771,163.0215489333444,134.96067070639992,113.50401759774219,8.121760611221571,16.553661356525446,22.482363628436943,95.0,57.0,34.0,200.0,169.0,156.0,1.985286405587853,28.32997512453502,8.121760611221571,0.2129278544981948,0.3675061496076799,0.4898433010687376,0.3418820885169574,0.3295415867850364
300,IM_000880,0,16.215051333774294,32.403575082064194,0.1669472244460704,-0.03735405146683885,0.042104495618191407,26.0,44.0,13.0,0.6389618232504767,17.801156429858988,218.4884459311025,124.13096407565376,111.61853956569135,36.96428869161353,42.5889716594252,46.10523103631105,57.0,0.0,0.0,255.0,221.0,211.0,2.925746465117573,41.43982857938072,36.96428869161353,0.5157584320425171,0.7165887410072391,0.5375661711675651,0.3890887900740426,0.5219537960463122
301,IM_000495,0,15.186796119227948,39.64485273558669,0.06253052116760799,-0.007086946371743229,0.040715690560652384,81.0,53.0,45.0,0.7547714501892575,19.104684094919268,167.02963322250932,144.4496256382669,129.09552441508734,6.391717113670911,12.090520056318125,16.194106000472495,86.0,59.0,46.0,252.0,231.0,217.0,4.727449385039593,23.94499326851993,6.390350691058649,0.13659864352992393,0.2750845332875632,0.8104429666670101,0.3383289650402547,0.2747753171294796
302,IM_000216,1,11.913402039915084,35.93122336378486,0.026114147183475045,-0.001343802245274528,0.014318598332369703,71.0,80.0,54.0,0.6740571934248281,19.490225237053835,178.82521988299442,131.98331409771694,110.56399490587812,19.636901704468734,27.767356296589163,29.589318939680325,51.0,25.0,9.0,255.0,246.0,233.0,2.9901827767455846,28.89251414528438,19.637587488748967,0.22044443420246,0.6949138509728818,0.8018447640715051,0.7929423292592865,0.7706281241701518
303,IM_000496,0,18.63104908056621,30.88388675750761,0.2043518262139835,-0.019563145104845855,0.006966810477926022,21.0,6.0,4.0,0.5785290724464124,16.127005644716107,187.976544437873,116.11682079681705,79.9171729662885,40.70322189420649,39.77255043272613,35.801570937356765,49.0,10.0,0.0,255.0,231.0,210.0,2.0606900339444287,28.71040063875535,40.70322189420649,0.17671428688868648,0.6629500664003412,0.3614437780914815,0.3708641999394473,0.42202578590521655
304,IM_000384,1,16.419376016719255,37.52020604749747,0.2251320462226256,-0.028524553575888567,0.0464165336899669,221.0,197.0,89.0,0.3997763551298569,20.68524222847772,151.1975438841445,97.00162684343162,85.71352963796295,32.80401621755643,41.82254383393218,43.06428992074972,27.0,9.0,2.0,255.0,212.0,219.0,2.7314708661499063,43.58583125904085,32.80401621755643,0.19303755147418225,0.9546142984231248,0.4217867793484754,0.3790591334621706,0.4040904206894577
305,IM_000675,0,12.12854427251198,30.60906361579493,0.029851667108334038,-0.0005139952813114633,0.02968030988134285,55.0,57.0,28.0,0.7089283599933748,18.682043146980067,156.10312388027194,124.46578345249777,104.35909283584816,18.006175548791774,25.552776142380033,22.72783351035548,77.0,38.0,26.0,219.0,229.0,221.0,7.0536473732816205,25.87107249087699,18.05590663733912,0.3133267309095554,0.584975098148361,0.7828516677682422,0.8409506124129841,0.6939450837127628
306,IM_000193,0,13.707978865448444,45.479323236562,0.11873648144071568,-0.029775282354217506,0.029261754420313424,29.0,8.0,16.0,0.8002995847708632,16.651847743842335,175.59731221040894,117.6768404052833,89.59813892680675,15.450975933641319,22.19036793398581,18.05253321155772,117.0,58.0,38.0,237.0,197.0,162.0,2.402614977409557,16.560081442828647,15.450975933641319,0.17694745562491299,0.2543410716844479,0.3537107729369945,0.28970736752088816,0.32505593179385955
307,IM_000277,0,23.509200868641656,42.080742897242345,0.044974480677955515,-0.010525501918553393,0.024312736898702614,250.0,238.0,63.0,0.7702720887420259,19.673580731210233,188.705446157362,122.72941562955276,81.23664884449481,6.565694237832793,12.682026782203152,17.410682893068522,146.0,67.0,24.0,231.0,186.0,167.0,0.824918664912285,20.38657231547063,6.565694237832793,0.15610577878231055,0.36190478756408506,0.8229149690822888,0.5257271545865734,0.5231000781295957
308,IM_000656,0,25.85608888366971,44.0184774884995,0.2523404168426969,-0.038909734029441034,0.062358760747532,139.0,54.0,29.0,0.6378083824709587,18.61438434676216,171.89294473033803,128.92707126908886,97.98761119004692,25.88294203235917,39.64380969634777,37.50426399414204,55.0,21.0,9.0,235.0,209.0,192.0,4.069629280686555,34.423092010626675,25.88294203235917,0.26992215570287104,0.3183304667670221,0.20342713572535984,0.1836545687186196,0.1871004882833353
309,IM_000329,0,16.760736130196968,37.954551774310886,0.107421514471866,-0.018736713451141532,0.035716230056232916,93.0,84.0,54.0,0.6020666504902322,18.803556381684988,134.51067306710243,87.07915867155464,63.556083854690705,9.828170345912424,18.431874599091536,21.552090769993878,93.0,29.0,10.0,190.0,170.0,160.0,1.206545342138914,33.35240635259828,9.828170345912424,0.08566577158185938,0.4701276594860586,0.3409131728919149,0.2852348778647723,0.2955588547481985
310,IM_000865,0,14.716454593945608,41.709837020338995,0.23441579433235754,-0.019474207676587918,0.011216029757617152,43.0,47.0,7.0,0.8112293415440035,17.956340263083337,156.06869991027568,80.09173548063325,71.51832884711894,46.75801534982951,42.53562200719193,41.53326058728822,45.0,1.0,0.0,255.0,247.0,251.0,2.5171286380805933,33.699374137392056,46.75801534982951,0.15316818728241138,0.2622328840651995,0.4201404617902464,0.3984468307982991,0.4117147055310556
311,IM_000524,0,26.48795994404329,32.20149978075278,0.2209748173899475,-0.016800192373140174,0.014422460433458515,79.0,36.0,6.0,0.45034359632082266,19.002723380153338,140.84189119349824,99.53809011173945,86.82039408260398,29.527898401148896,31.02504575459569,29.23785049135828,60.0,38.0,37.0,218.0,184.0,174.0,3.0081067353997835,22.815556339307328,29.527898401148896,0.1296671861870514,0.17598725369008167,0.16135038998864282,0.146575254215689,0.17972178298375127
312,IM_000466,0,23.086686474296183,34.22156746740707,0.17040729618661832,-0.03836844642239362,0.04435279524776914,162.0,143.0,31.0,0.8048961349958246,19.53668935975284,155.96479346956585,82.18619425080773,58.253414037420654,18.198742986345703,27.425246341259577,29.18335216616849,83.0,17.0,0.0,207.0,165.0,149.0,1.7732101143570629,36.330606404802786,18.198742986345703,0.1852818063353217,0.2008876176046394,0.2907655941328861,0.2385968651095161,0.2790410040148989
313,IM_000107,0,24.2393596051581,30.429830667126712,0.2963768989982321,-0.03420660404855541,0.03673084218555733,209.0,83.0,36.0,0.4071745724164234,19.450178265520165,144.3941766880664,70.07442307435633,59.886811793441275,43.795023344768495,49.804923432339656,50.545941428597494,50.0,9.0,2.0,255.0,249.0,255.0,2.882077042007409,44.91788234326325,43.79540173517999,0.18553311364010225,0.262827742430488,0.4174454042850063,0.3860891952669665,0.3780266003316872
314,IM_000690,1,19.451475027839827,46.51447992636125,0.1952837343586556,-0.032678158830594606,0.033321680128834415,30.0,45.0,12.0,0.6036323031185508,17.16805040722213,181.4997712986317,111.44504632836288,90.45816071825298,36.32944429700125,41.25783675956285,39.578792377919115,48.0,17.0,7.0,255.0,233.0,229.0,2.9693834193334663,38.59322777511415,36.33047362635189,0.2622899454558167,0.7462611073383587,0.4578038173025468,0.4054455288734688,0.4534905416288522
315,IM_000084,1,10.4877893056664,49.987588811243256,0.0676317102673834,-0.007518774961387253,0.02787163826758765,25.0,24.0,8.0,0.7576022557578327,16.936458809513372,169.77955097231342,131.28479806407222,111.87622082862137,6.949178030611828,15.880134835489493,21.019048546571888,127.0,70.0,37.0,194.0,166.0,157.0,1.7519428022207806,26.3294969855253,6.949178030611828,0.15370290372552692,0.3625751769298142,0.6056235442424811,0.4787463846858967,0.5251875608172724
316,IM_000822,0,20.763128789901227,45.72884329354335,0.2842898809072136,-0.01215675253986881,-0.013036244147367815,19.0,9.0,7.0,0.7075630423414008,15.922881640369036,170.88724946037618,108.2713691026827,82.80081714461917,52.265739551999246,43.36587643365976,37.90259147998624,46.0,0.0,0.0,255.0,212.0,190.0,2.367786199939081,27.023668479397163,52.265739551999246,0.17412276088284276,0.28803682959300303,0.1873725829502183,0.20395755700673415,0.2432021085790664
317,IM_000032,0,17.695719508801393,53.341409594440925,0.06448009698946787,-0.007595917943793663,0.029420684528109864,175.0,169.0,155.0,0.776277701530903,20.11384689954888,168.81497055833466,127.49540678443331,101.24907745355252,5.189655092481501,12.334029881516356,17.337647972308098,80.0,27.0,0.0,237.0,209.0,206.0,1.1651182095170192,22.929405660743235,5.189655092481501,0.14293956871896152,0.35117212450147584,0.7914444113858136,0.33894085807425034,0.3508025322653251
318,IM_000448,1,16.261330314180586,38.5451231248231,0.1522730101648434,-0.010499066823311087,-0.023939452366373067,10.0,11.0,5.0,0.8004431922152009,16.949122288525718,130.47992079509538,81.59380830889913,74.49967632611096,51.53265184270755,46.40098069248087,43.21245286580701,18.0,15.0,9.0,233.0,204.0,202.0,7.705279291756108,38.2168401685886,51.540231364170246,0.43739203678657546,0.6862768776988161,0.6052507022099499,0.6754164021709413,0.7810774115037894
319,IM_000382,0,25.360804031014485,36.024433681558534,0.3980070679704904,-0.030485495651960518,-0.011389031112508108,12.0,2.0,2.0,0.4425275837589791,16.414022764390694,145.135952125211,73.43159648392117,63.477125759003926,62.19095703382724,52.582269560747825,43.616047829223064,40.0,0.0,0.0,253.0,182.0,172.0,5.1112574854815165,34.77573050861182,62.19095703382724,0.10250274051390378,0.15158531391026647,0.07353383887009393,0.07134753167649355,0.07452183355189315
320,IM_000546,0,27.706750552744413,38.42901934001801,0.11025084392789476,-0.01810120939586229,0.0359866434870193,9.0,26.0,13.0,0.5254599096456737,17.11265246461429,153.20825786238294,117.23843458679218,103.59528921400648,11.906419833394851,19.50024047648129,20.325885466806923,98.0,57.0,43.0,244.0,219.0,212.0,3.1380152746714267,22.77435398503583,11.906419833394851,0.23499849433184405,0.7252465165425761,0.3325457405606457,0.20624731870510188,0.2637013374637918
321,IM_000467,0,11.903086901525958,27.954328928600262,0.028770530666657523,0.0019592894925570814,0.016783950164546257,12.0,17.0,13.0,0.4365645510708786,15.17384744107928,217.30944694928368,167.26257236613932,147.43433022970413,11.588917551989882,14.841649890752366,19.706689974433306,44.0,0.0,0.0,255.0,245.0,217.0,2.574669070710712,19.378748232276735,11.588917551989882,0.30500044824661765,0.8447575508507126,0.8690413932458162,0.7316564546764436,0.6389267216559942
322,IM_000589,0,20.7824089558917,42.45103741884609,0.1627635545441029,-0.011562196191074405,0.04338464910450335,40.0,27.0,12.0,0.5992938475616094,17.74483995462907,146.66243857383694,98.75580634169089,91.56319272570751,17.14510983629431,26.40462717144347,31.831076729438873,19.0,16.0,8.0,182.0,158.0,162.0,4.167544455736044,37.02020376840546,17.14510983629431,0.1259409948983034,0.1838845585369261,0.2552693169429983,0.25662706711524874,0.2509213246655283
323,IM_000657,0,18.797040419214802,40.29371059510996,0.1832405945493144,-0.029660420321417413,0.041888712918918825,15.0,10.0,4.0,0.39596790629545103,16.30625745933431,174.54176679803902,117.73714313178893,80.62966211669709,23.89597809541236,34.40690856363113,33.69607490497899,94.0,35.0,11.0,255.0,218.0,198.0,2.3388428452058925,34.58002710432181,23.89597809541236,0.2103439600795836,0.4674482188630442,0.325358800941654,0.31725804595787616,0.31092962199330604
324,IM_000767,0,23.97840353846645,32.8735775343574,0.18388929888298086,-0.03542683158808657,0.057061243522327325,47.0,15.0,10.0,0.452357975284813,18.49796780483905,176.72120191032104,112.93196603873707,71.08675776067922,15.630857526674445,28.42491720206393,31.31318752022954,116.0,45.0,18.0,233.0,205.0,202.0,1.6787019869493391,35.59537961404893,15.630857526674445,0.1846161302735219,0.34322527773174216,0.21000096815608127,0.15818394110273928,0.1600051468719672
325,IM_000186,0,14.300672249427716,52.478444497569534,0.14587214366533485,-0.027944599854010155,0.026937592471784618,62.0,24.0,22.0,0.7617540630883771,17.068056726761455,150.00311385014598,101.52224745017479,77.9221465383645,16.099163517144454,22.857193297157327,20.950694942833604,97.0,43.0,2.0,227.0,188.0,177.0,3.2675140573936536,22.746359043027876,16.099163517144454,0.07711730360405583,0.31939149026132113,0.19704902978839947,0.16931838058754128,0.31489846958754103
326,IM_000381,0,17.954522846650864,54.200376516524884,0.040721398049198776,-0.001118139189478118,0.01955923456574682,34.0,92.0,62.0,0.7487188596160361,18.712433250355875,197.9924513779249,152.33198635869402,121.16626674734604,3.268893096025511,9.086195369543807,14.731634502298146,162.0,89.0,34.0,216.0,179.0,160.0,0.7423639097877119,17.127637807761463,3.268893096025511,0.20553148050892855,0.4120299205041227,1.0092758897007852,0.4510036535948211,0.3657733101795143
327,IM_000366,1,16.58552927084893,32.36951639466986,0.2563223087397696,-0.031245064846162074,0.019617532847455044,5.0,2.0,2.0,0.7298923891180811,14.694981649455125,115.50973785545023,72.9868557464455,51.036137440758296,34.79358960111143,36.376580932256616,31.26226224458743,35.0,12.0,6.0,189.0,157.0,142.0,2.9961233888149046,34.476872377698896,34.79358960111143,0.07977040982981479,0.2659848345913584,0.1688465944768146,0.1503341240565687,0.1659628739328053
328,IM_000871,0,21.769153186340766,26.88254079519164,0.09867572786226593,-0.019599051327157502,0.018321103029339647,196.0,101.0,30.0,0.6395869161525266,19.010043778090168,142.93427653911144,119.8064895398741,121.03439355195671,15.065776637170961,22.68901988531548,20.666696264695734,85.0,44.0,45.0,223.0,231.0,239.0,18.804976854591235,18.762380271438648,15.49527400854794,0.1877256519198315,0.6587388176843505,0.5417156900672432,0.4959620569496592,0.5868518387460571
329,IM_000632,0,23.93387510880617,42.847554329936884,0.2220663367971033,-0.033824074653099445,0.004133966588667604,32.0,16.0,7.0,0.7214913489611028,15.998277218444093,174.0041907535926,114.09183991915708,93.16178983816557,36.755243098560015,35.53602983249894,26.182085883819127,67.0,16.0,10.0,255.0,247.0,226.0,4.627259572554012,23.221994900206546,36.755243098560015,0.1224954506699876,0.17892300607104145,0.19130480151460044,0.19223750991511607,0.28156336432104395
330,IM_000242,1,25.70671761991316,31.398666616081314,0.22959220783830514,0.0006088115211386191,-0.06047959963158067,61.0,59.0,7.0,0.4899427779942092,17.10001650511608,144.37621025444142,91.12118948727793,73.82002722418066,47.28177823244617,32.382645886779216,27.33886083070529,42.0,0.0,0.0,255.0,217.0,196.0,6.663603865555682,40.67712186747816,47.27981868793808,0.2093440020917632,0.3436514393642646,0.13970703768757994,0.1632207232725854,0.500936873561199
331,IM_000553,0,10.916397745363795,33.72987392969321,0.2893411808588727,0.02137622781215004,-0.06270561705868137,6.0,4.0,2.0,0.5635390507104877,15.048702604222813,83.8986796952248,32.82766242075263,31.354679229919157,51.666629611078854,35.03736849330185,30.780858400661554,20.0,0.0,0.0,212.0,138.0,129.0,2.5683343506271625,34.6150345623119,51.666629611078854,0.10811653209111728,0.32866887018355645,0.11291026282141575,0.11411100523194798,0.1221018741824528
332,IM_000823,1,12.373930046864645,51.057592576291405,0.06761563888326033,-0.008507034544212309,0.016920257871774202,96.0,105.0,75.0,0.6419385333052413,19.32312554905991,155.7784503395158,122.91302738545008,116.43432442151415,17.093479343738107,21.64140680211421,22.900322589706825,73.0,49.0,47.0,240.0,213.0,206.0,4.1185935576793655,21.58214509352313,17.071611662523036,0.4946579979938446,0.6051423715829463,0.7191826721277774,0.5923143619200967,0.6063108188417574
333,IM_000649,0,25.08813063737818,33.412732544905424,0.1171012283980048,-0.012075665577412577,0.04426442986004697,140.0,96.0,87.0,0.5652339807755098,19.253197165659852,181.75449990488454,128.41817475777,98.42684205644356,13.526719066500776,23.771514772535127,31.203951899031548,105.0,36.0,0.0,224.0,200.0,188.0,1.8033675155071456,35.62892548106382,13.526719066500776,0.3520140601059721,0.6226550440229671,0.5857912196865814,0.367983738424318,0.3398925842268238
334,IM_000794,0,19.610699583677352,36.74190911885732,0.10129758748762707,-0.014184080047550672,0.04355517074712989,92.0,121.0,67.0,0.7855727098250278,19.164913833678092,155.10873768898597,128.10201985792864,99.2489488255902,16.584503593187947,26.20644938663937,29.927527365120653,60.0,18.0,0.0,241.0,224.0,208.0,5.039934199018228,37.58392021786091,16.67565817997857,0.4297737251054545,0.4766460506107714,0.8277367917544562,0.49943489016495296,0.4735822212938661
335,IM_000024,0,21.461016582339496,26.347871709027,0.10109287271304253,-0.020224587535870583,0.014237185394989084,37.0,46.0,54.0,0.6632473500544345,18.184874570424505,194.56078233949975,98.89823571524305,71.55054053082186,44.425569236946075,37.71182845820821,28.694791339194524,75.0,7.0,0.0,255.0,231.0,212.0,2.7984136526679837,22.08174021960049,44.425569236946075,0.4405161589725997,0.9172075711753828,0.6946514467761395,0.6565066465846482,0.6292979579708786
336,IM_000061,0,20.846501710557718,25.867362558676106,0.202802684622958,-0.013694741758267348,0.06857328619758851,85.0,61.0,13.0,0.5547920767370252,18.162107685883257,205.05337221256238,162.3633029153076,128.77148405274716,20.32435603513329,35.443845600991224,43.19656054999917,94.0,51.0,14.0,255.0,255.0,255.0,4.779841983907304,39.67179537187656,20.348516863754227,0.15599719973798676,0.4167128050056613,0.34157009329017035,0.2621273713837808,0.2371185816871668
337,IM_000060,0,29.97439128340066,30.010024830448803,0.18981804376628972,-0.02519147636244751,0.04449175134550098,8.0,12.0,5.0,0.48085449693697496,15.67011066011407,152.18212909893828,101.60695292680636,77.7810579723762,21.459976230496075,32.12345847173419,34.16719207252417,62.0,0.0,0.0,202.0,166.0,166.0,1.8163414732044696,40.86930333962799,21.459976230496075,0.2023968169113055,0.2243151664258061,0.2640078803353781,0.2565105317572637,0.2724274224214189
338,IM_000647,1,21.205293795873715,45.796314590596246,0.08499707346464043,-0.016827895693733663,0.020646829646470462,7.0,8.0,8.0,0.6851980832398566,15.874634951952087,170.7717788167655,125.85983578119577,110.70346445505459,11.68188385314007,16.660654448256665,16.63797837970391,102.0,61.0,38.0,237.0,218.0,205.0,2.1411592391891587,16.05657670097097,11.68188385314007,0.1872665741034529,0.3382403935684813,0.35182496521554657,0.25832924057453666,0.3908453548656994
339,IM_000745,0,23.076549452742945,31.567650287767396,0.08972969636869277,-0.0019759501274339013,0.0067343254264903285,6.0,3.0,2.0,0.5778077683405972,13.818417105616255,164.72040942501891,116.2520436903208,114.15339699113828,16.932648194196805,16.96765255421435,16.523155390120866,109.0,64.0,70.0,233.0,184.0,169.0,2.2717596961312405,10.789470547772689,16.932648194196805,0.12921078720929774,0.4689914002462262,0.3816228352291873,0.3468740056370965,0.302186120670206
340,IM_000808,0,27.38439302192157,60.46320248555364,0.10083709560492138,-0.014042325063067462,0.029122414501113636,47.0,91.0,67.0,0.8223913840509371,18.953334364889265,216.7967855727692,152.64094287288225,116.77905693382687,14.152166315254133,20.99667534310576,24.265848586145925,145.0,69.0,16.0,255.0,254.0,245.0,0.872042474480312,21.34748608500233,14.152166315254133,0.1933427410300657,0.6145930369990963,0.4441960743306341,0.2730916781091424,0.32504940293563217
341,IM_000446,0,10.71865982148849,26.91596201597208,0.09146214610196708,-0.00326635630631128,0.012102754377285807,9.0,9.0,11.0,0.6815406641222264,16.833877707555516,177.1985479129426,143.4098291213772,129.62376204071606,13.404121243255375,16.311171565881907,18.508769798035928,129.0,89.0,73.0,209.0,189.0,182.0,3.650340815020878,17.579226578619892,13.404121243255375,0.2438705139792013,0.4469201810416877,0.2911894643395795,0.3281898856029741,0.3388068674841949
342,IM_000054,0,18.916601457260988,33.53280461817975,0.16120646804729544,-0.013488385435985071,0.06341827989875383,60.0,25.0,13.0,0.6346864047633284,17.44424398113177,180.1961067129971,135.71847699595156,103.04738489780532,10.931829319166233,27.637897332644332,37.16818792121097,134.0,49.0,12.0,210.0,192.0,187.0,1.5612005208353172,44.755033771024344,10.931829319166233,0.13825974860951676,0.17710885881091026,0.2280323783225553,0.21095371743132907,0.21012701188611088
343,IM_000550,0,12.0240155754666,58.269798069376066,0.3038720388050159,-0.02931948285911368,0.0715754831917852,12.0,11.0,16.0,0.8082198619784985,17.420899320817018,181.1433840360904,148.4047458603608,118.050416407323,39.10658065016395,52.619193696572225,51.78847602591868,57.0,33.0,20.0,245.0,241.0,222.0,6.4588793879940924,44.11925069229896,39.16315912728661,0.19543984333720524,0.4454552459833304,0.23225357289753304,0.16832218139164548,0.16607371676521698
344,IM_000072,1,14.539710603813715,59.72327684045922,0.0943395024407428,0.010583626715499728,0.039509741271050725,92.0,36.0,46.0,0.7471316345283081,19.264378725517265,127.16506745477331,126.7278075125671,147.1701021169675,8.95606444409826,18.720606834387567,30.96788631775713,76.0,63.0,52.0,180.0,179.0,228.0,74.67523491110009,20.05856571486629,28.44591642122095,0.2616351572752875,1.0681017098478371,0.6701854662588098,0.4974272283254148,0.5015240896597135
345,IM_000839,0,25.486123840509862,40.593244445029285,0.20392085159640227,-0.033688000948478965,0.0022917264855633053,560.0,241.0,35.0,0.598476919234312,21.099191163362697,136.27021918231642,69.71057534092165,53.355345791487295,29.174093969105634,28.895077133233627,20.732101223390398,57.0,28.0,22.0,214.0,166.0,152.0,3.1333968567013954,18.37006643860802,29.174093969105634,0.07635088071514465,0.16508899788136727,0.14245826826822444,0.12929201994285688,0.2347977451748285
346,IM_000006,1,19.624980719395253,38.65951001000935,0.007941160885735876,-0.01409649618440989,0.00958280780628218,174.0,164.0,76.0,0.6512109479799398,19.465859276657653,199.01070293201442,162.208065637899,134.51029922376094,20.868877962708144,27.55469708083264,28.788371272055677,12.0,0.0,0.0,255.0,250.0,225.0,4.265639717959879,24.91551310218576,20.86250225332416,0.1313095612509642,0.1393839966387666,0.785837028151914,0.8761012088314079,0.9236509615970953
347,IM_000480,0,17.060341262759266,54.147517792238894,0.1997353324123828,-0.024610573465789376,0.0637289552617627,2.0,7.0,7.0,0.5078878837257285,16.360768570879475,203.10613920837105,164.9662354577364,131.82282169584317,21.727503027134226,37.22979826588611,43.64138034113572,136.0,80.0,48.0,252.0,230.0,211.0,3.787017287902004,39.905036178738214,21.727503027134226,0.22845235718534004,0.7476338838489122,0.35361715214017986,0.21499596786783465,0.3150850815744146
348,IM_000082,0,23.83551374483386,37.572496901841795,0.3005127449717527,-0.03178064482503906,0.044530129095887834,49.0,31.0,19.0,0.628264114865357,17.214500979177622,152.48748990624364,105.19672808190892,94.3187531205888,46.613919098564736,54.535569264987814,52.78331316360282,29.0,0.0,0.0,255.0,234.0,223.0,3.1707260843931024,48.97104487307156,46.613919098564736,0.23843515782755875,0.3772637731005192,0.2823121878728551,0.3018772806812165,0.3184486195995012
349,IM_000516,0,14.294488738021007,40.61153639826458,0.06503982843560853,-0.010807075086614493,0.04646075289359941,86.0,105.0,36.0,0.8671886364097928,18.895851428694247,187.56401954648308,157.08848875836503,137.14406103060355,13.220422164610364,21.95326908846617,25.68203900314835,84.0,20.0,0.0,233.0,226.0,207.0,3.424532582134564,29.70832751375663,13.220541663206744,0.3028279974094152,0.4264477643386571,0.8310367031718427,0.5856196868614396,0.5250056495184212
350,IM_000715,0,23.545374167277625,35.82097988479494,0.033830157700523784,-0.01969767669311928,0.04262291048019784,105.0,113.0,118.0,0.6156258447112131,19.27596758575219,232.3679368120884,191.07387614384757,171.9434039696131,12.383679491162177,18.74624130710329,27.75158681476747,149.0,52.0,15.0,255.0,255.0,243.0,4.612893106243434,27.57908996333619,12.380678278052269,0.2263855389607544,0.3357701921102933,0.5601118079188737,0.7979731019469285,0.8070582861232979
351,IM_000470,0,15.187646714210524,46.21719994533945,0.16485762613025282,-0.02032610667487178,0.07539798703978963,31.0,31.0,30.0,0.7967426960902704,18.34567754729189,237.2663167180336,184.6750650708428,147.03028380688934,14.391752310292494,32.768949030297826,43.76066824530978,128.0,39.0,8.0,255.0,245.0,229.0,1.9628480946962668,40.40561385000112,14.391752310292494,0.19355857294806766,0.2979897597562066,0.5147027494025943,0.3106865949985844,0.3296455241878311
352,IM_000065,0,18.554356269242717,30.90972163375985,0.2525544140238519,-0.0015827679324832975,0.05020653667786368,60.0,30.0,12.0,0.4024616077811268,19.037847386474265,125.9556416244835,108.41612154388636,135.72674289579084,34.397491782464904,42.572670241189044,51.211317058557384,13.0,13.0,20.0,192.0,203.0,255.0,57.32231031817633,18.677950321481298,47.332470403521,0.18173533814172874,0.34334454391334834,0.3335595490669989,0.3239236890740362,0.3401579806001891
353,IM_000843,0,18.553913401517374,19.39804620925332,0.0818500579642869,-0.011037295541611371,0.02903321921511837,18.0,53.0,27.0,0.7032196326209286,18.11005560522733,169.15930609858972,116.10751201481331,83.67986166775759,9.71157184278071,19.311134951206448,26.607591122160745,121.0,47.0,8.0,221.0,184.0,165.0,0.9255284970175998,35.12989896737366,9.71157184278071,0.1973665282576348,0.7829938333304556,0.5311092668482891,0.4974419825311478,0.51219649386072
354,IM_000747,0,17.11468516113262,37.63324280822556,0.12141611210731512,-0.012418331718888176,0.04181999536960501,33.0,56.0,71.0,0.6252767594024669,18.850879217859422,174.14488804446557,123.69893669324934,94.89040690649401,12.919607380130376,22.876643112558018,30.473163240436808,47.0,4.0,0.0,242.0,208.0,193.0,1.1505662954672582,37.418801937784856,12.919607380130376,0.1840801171052397,0.2809199454517854,0.3243186721143959,0.2191160134899705,0.21364730676077404
355,IM_000415,0,23.2310827090947,41.259208781741954,0.0482119283789898,-0.004895434820884614,0.01598704397128814,69.0,85.0,73.0,0.6739814829859434,18.150816579374425,220.17386637406673,154.82227280626728,119.11041671636093,8.995555536470247,13.280900373148338,16.928448630880002,156.0,76.0,26.0,255.0,220.0,201.0,0.8191537367089531,15.49964592104402,8.995555536470247,0.17201965991698584,0.4888192277270911,0.5715508684739531,0.41762529968568013,0.40633306385727697
